日付,通貨,USD投機筋ロング,USD投機筋ショート,USD投機筋差,通貨.1,EUR投機筋ロング,EUR投機筋ショート,EUR投機筋差,通貨.2,JPY投機筋ロング,JPY投機筋ショート,JPY投機筋差,通貨.3,GBP投機筋ロング,GBP投機筋ショート,GBP投機筋差,通貨.4,AUD投機筋ロング,AUD投機筋ショート,AUD投機筋差,通貨.5,CHF投機筋ロング,CHF投機筋ショート,CHF投機筋差,通貨.6,CAD投機筋ロング,CAD投機筋ショート,CAD投機筋差,通貨.7,NZD投機筋ロング,NZD投機筋ショート,NZD投機筋差,USDJPY終値,EURUSD終値,GBPUSD終値,AUDUSD終値,USDCHF終値,USDCAD終値,NZDUSD終値,USDJPY8週間後up or down,EURUSD8週間後up or down,GBPUSD8週間後up or down,AUDUSD8週間後up or down,USDCHF8週間後up or down,USDCAD8週間後up or down,NZDUSD8週間後up or down
2023/6/27,USD,21265,6297,14968,EUR,223977,78949,145028,JPY,38018,150888,-112870,GBP,104382,52388,51994,AUD,45225,84649,-39424,CHF,6627,11573,-4946,CAD,50307,53154,-2847,NZD,13207,14038,-831,144.079,1.09605,1.27474,0.66856,0.89371,1.31897,0.61617,,,,,,,
2023/6/20,USD,20972,6111,14861,EUR,229399,84750,144649,JPY,32244,139900,-107656,GBP,101567,54959,46608,AUD,45743,95359,-49616,CHF,8322,13173,-4851,CAD,28187,61730,-33543,NZD,10867,13526,-2659,141.451,1.09169,1.27633,0.67872,0.89781,1.32327,0.61671,,,,,,,
2023/6/13,USD,22416,8418,13998,EUR,226138,74316,151822,JPY,37088,141064,-103976,GBP,76383,69648,6735,AUD,38758,100503,-61745,CHF,8386,13429,-5043,CAD,15536,52204,-36668,NZD,15943,16774,-831,140.232,1.07923,1.26109,0.67662,0.90513,1.33125,0.61489,,,,,,,
2023/6/6,USD,24791,12572,12219,EUR,236060,77639,158421,JPY,34151,138968,-104817,GBP,65063,52579,12484,AUD,54501,110969,-56468,CHF,11579,12893,-1314,CAD,21709,60038,-38329,NZD,16109,16812,-703,139.668,1.06923,1.24226,0.66714,0.90763,1.34005,0.60766,,,,,,,
2023/5/30,USD,23927,11159,12768,EUR,241817,76092,165725,JPY,40736,136929,-96193,GBP,70320,57085,13235,AUD,68969,113095,-44126,CHF,8482,8917,-435,CAD,37619,67533,-29914,NZD,16081,16211,-130,139.774,1.07336,1.24126,0.65159,0.90569,1.36015,0.60426,,,,,,,
2023/5/23,USD,22194,10954,11240,EUR,250070,76334,173736,JPY,36760,117420,-80660,GBP,69203,57614,11589,AUD,53419,102500,-49081,CHF,10267,11170,-903,CAD,20388,68914,-48526,NZD,16648,17011,-363,138.57,1.07684,1.24112,0.66082,0.90078,1.35026,0.62467,,,,,,,
2023/5/16,USD,20669,11155,9514,EUR,258736,71647,187089,JPY,29494,94285,-64791,GBP,77388,64795,12593,AUD,43903,97497,-53594,CHF,8561,10420,-1859,CAD,28514,71504,-42990,NZD,14610,16685,-2075,136.358,1.08607,1.24883,0.66541,0.89627,1.34791,0.62302,,,,,,,
2023/5/9,USD,21656,10500,11156,EUR,260335,80913,179422,JPY,22229,83244,-61015,GBP,71561,67033,4528,AUD,41225,90418,-49193,CHF,7056,11523,-4467,CAD,29609,71872,-42263,NZD,17461,22042,-4581,135.142,1.09593,1.26196,0.67609,0.89037,1.33823,0.63341,,,,,,,
2023/5/2,USD,22988,11638,11350,EUR,246832,73343,173489,JPY,28088,96412,-68324,GBP,58661,57596,1065,AUD,52340,97350,-45010,CHF,8230,11229,-2999,CAD,27899,77995,-50096,NZD,16027,17944,-1917,136.53,1.09987,1.24661,0.6662,0.89303,1.36243,0.62073,up,down,up,up,up,down,down
2023/4/25,USD,24149,13410,10739,EUR,243516,74116,169400,JPY,13680,82424,-68744,GBP,59405,53566,5839,AUD,54241,93703,-39462,CHF,6556,10212,-3656,CAD,24295,68086,-43791,NZD,13070,16322,-3252,133.733,1.09711,1.24058,0.66246,0.8918,1.36261,0.61359,up,down,up,up,up,down,up
2023/4/18,USD,25192,14679,10513,EUR,242369,78008,164361,JPY,15661,72530,-56869,GBP,53834,52532,1302,AUD,44610,86966,-42356,CHF,5347,10067,-4720,CAD,17806,64039,-46233,NZD,10876,14780,-3904,134.097,1.09711,1.24235,0.67208,0.89603,1.3388,0.62062,up,down,up,up,up,down,down
2023/4/11,USD,26090,12826,13264,EUR,244180,80842,163338,JPY,11933,69140,-57207,GBP,54928,57326,-2398,AUD,45481,83418,-37937,CHF,4155,10889,-6734,CAD,16914,73493,-56579,NZD,13097,17578,-4481,133.645,1.09106,1.24234,0.66523,0.90315,1.34632,0.61855,up,down,down,up,up,down,down
2023/4/4,USD,25574,11468,14106,EUR,225416,82023,143393,JPY,11523,68559,-57036,GBP,46415,61208,-14793,AUD,46687,73920,-27233,CHF,2958,10961,-8003,CAD,16607,75116,-58509,NZD,14280,18311,-4031,131.688,1.09503,1.24997,0.675,0.9056,1.34431,0.63107,up,down,down,down,up,up,down
2023/3/28,USD,24552,11833,12719,EUR,222918,77893,145025,JPY,9717,63692,-53975,GBP,28355,52439,-24084,AUD,43813,79166,-35353,CHF,3978,10052,-6074,CAD,19672,76497,-56825,NZD,9720,16330,-6610,130.845,1.08441,1.23411,0.67076,0.91947,1.35975,0.62518,up,down,up,down,down,down,down
2023/3/21,USD,26258,12114,14144,EUR,215825,70983,144842,JPY,7255,73600,-66345,GBP,28652,49150,-20498,AUD,41183,79642,-38459,CHF,4853,12150,-7297,CAD,18812,75633,-56821,NZD,6765,15548,-8783,132.476,1.07656,1.2216,0.66671,0.92224,1.37111,0.61923,up,up,up,down,down,down,up
2023/3/14,USD,26446,12689,13757,EUR,222313,82357,139956,JPY,11048,85842,-74794,GBP,32334,49648,-17314,AUD,41685,81776,-40091,CHF,3594,13559,-9965,CAD,60738,92453,-31715,NZD,12185,16926,-4741,134.207,1.0732,1.21558,0.66812,0.91402,1.36832,0.62342,up,up,up,up,down,down,up
2023/3/7,USD,26665,14109,12556,EUR,233880,85432,148448,JPY,17141,92444,-75303,GBP,49111,66513,-17402,AUD,54307,79131,-24824,CHF,10394,14344,-3950,CAD,62108,91310,-29202,NZD,22415,16788,5627,137.146,1.05483,1.18252,0.65825,0.94185,1.37525,0.61058,down,up,up,up,down,down,up
2023/2/28,USD,27160,15284,11876,EUR,240766,78567,162199,JPY,27703,86381,-58678,GBP,41562,65286,-23724,AUD,41071,65236,-24165,CHF,8876,13793,-4917,CAD,31599,67673,-36074,NZD,21318,14208,7110,136.137,1.05743,1.20197,0.67278,0.9421,1.36453,0.6183,down,up,up,down,down,down,down
2023/2/21,USD,26469,14271,12198,EUR,236414,71346,165068,JPY,32486,66515,-34029,GBP,45475,66891,-21416,AUD,38492,63280,-24788,CHF,7243,13763,-6520,CAD,21889,59392,-37503,NZD,15561,6773,8788,134.99,1.06417,1.21112,0.68504,0.92765,1.35357,0.62117,down,up,up,down,down,down,down
2023/2/14,USD,23984,12010,11974,EUR,236574,72668,163906,JPY,23079,50922,-27843,GBP,42198,61993,-19795,AUD,30752,59659,-28907,CHF,4701,12169,-7468,CAD,24466,59960,-35494,NZD,14185,5182,9003,133.102,1.07358,1.21701,0.6976,0.92139,1.33355,0.63356,up,up,up,down,down,up,down
2023/2/7,USD,24029,11760,12269,EUR,238338,73300,165038,JPY,16556,45645,-29089,GBP,47131,61252,-14121,AUD,30044,58149,-28105,CHF,7052,13420,-6368,CAD,33292,66383,-33091,NZD,16181,5337,10844,131.022,1.07229,1.20461,0.69584,0.92181,1.33968,0.63241,up,up,up,down,down,up,down
2023/1/31,USD,29221,12684,16537,EUR,246755,96246,150509,JPY,22550,42610,-20060,GBP,36234,54551,-18317,AUD,36337,66929,-30592,CHF,5664,13978,-8314,CAD,26404,56588,-30184,NZD,15376,6990,8386,130.074,1.08611,1.23197,0.70533,0.91524,1.33034,0.64378,up,down,up,down,up,up,down
2023/1/24,USD,33291,18128,15163,EUR,237743,103394,134349,JPY,27620,49255,-21635,GBP,34756,58690,-23934,AUD,29466,62637,-33171,CHF,3624,13132,-9508,CAD,25978,56690,-30712,NZD,10170,7996,2174,130.151,1.08852,1.23277,0.70447,0.92228,1.33686,0.65027,up,down,down,down,down,up,down
2023/1/17,USD,31694,18336,13358,EUR,228279,101295,126984,JPY,29458,52419,-22961,GBP,41469,66166,-24697,AUD,28593,62213,-33620,CHF,3919,11860,-7941,CAD,20897,48156,-27259,NZD,11308,5250,6058,128.023,1.07869,1.22812,0.69864,0.92191,1.33855,0.6421,up,down,down,down,down,up,down
2023/1/10,USD,33928,17388,16540,EUR,238623,103641,134982,JPY,26395,61772,-35377,GBP,36007,65463,-29456,AUD,30210,63900,-33690,CHF,3668,11038,-7370,CAD,22166,53121,-30955,NZD,12607,5257,7350,132.243,1.07323,1.21475,0.6881,0.9219,1.34241,0.63703,up,down,down,down,up,up,down
2023/1/3,USD,33171,15410,17761,EUR,222543,92628,129915,JPY,25377,72241,-46864,GBP,43625,63926,-20301,AUD,35208,71475,-36267,CHF,6632,9486,-2854,CAD,25497,52263,-26766,NZD,13366,5886,7480,131.005,1.05466,1.19656,0.67253,0.93569,1.36702,0.62474,up,up,up,up,up,down,down
2022/12/27,USD,33142,16201,16941,EUR,251887,105725,146162,JPY,29685,67415,-37730,GBP,40585,51472,-10887,AUD,32955,69746,-36791,CHF,3929,8060,-4131,CAD,28879,58912,-30033,NZD,15576,8669,6907,133.475,1.06384,1.2024,0.67279,0.92876,1.35216,0.62747,up,up,up,up,down,up,down
2022/12/20,USD,32727,15970,16757,EUR,249149,106877,142272,JPY,33686,74567,-40881,GBP,35284,40887,-5603,AUD,31779,65894,-34115,CHF,5001,9065,-4064,CAD,39705,66666,-26961,NZD,13386,7052,6334,131.69,1.06236,1.21706,0.66675,0.92558,1.35999,0.63462,up,up,down,up,down,down,down
2022/12/13,USD,38766,12988,25778,EUR,236415,111700,124715,JPY,22290,75478,-53188,GBP,32008,57747,-25739,AUD,35825,73662,-37837,CHF,2081,13892,-11811,CAD,31720,58968,-27248,NZD,19700,27206,-7506,135.556,1.06315,1.23626,0.68484,0.92736,1.35434,0.64615,down,up,down,up,down,down,down
2022/12/6,USD,36157,11271,24886,EUR,245063,120180,124883,JPY,23589,89585,-65996,GBP,28539,56732,-28193,AUD,36334,76897,-40563,CHF,1343,13573,-12230,CAD,30717,52807,-22090,NZD,16302,22800,-6498,137.046,1.0461,1.21319,0.66871,0.94128,1.36506,0.63112,down,up,up,up,down,down,up
2022/11/29,USD,37279,12387,24892,EUR,241122,118875,122247,JPY,28125,95519,-67394,GBP,26000,62584,-36584,AUD,35045,79675,-44630,CHF,1488,15735,-14247,CAD,35123,51239,-16116,NZD,18855,23909,-5054,138.671,1.03267,1.19502,0.66867,0.95178,1.3578,0.61915,down,up,up,up,down,down,up
2022/11/22,USD,38310,14245,24065,EUR,239598,116486,123112,JPY,30800,95650,-64850,GBP,30917,66859,-35942,AUD,32825,75611,-42786,CHF,1910,16386,-14476,CAD,36733,48405,-11672,NZD,15536,19820,-4284,141.194,1.03027,1.1884,0.66473,0.95103,1.33713,0.61483,down,up,up,up,down,up,up
2022/11/15,USD,38965,12111,26854,EUR,239369,126703,112666,JPY,33797,99639,-65842,GBP,34699,67533,-32834,AUD,33214,77963,-44749,CHF,2271,19098,-16827,CAD,37456,50376,-12920,NZD,15285,21913,-6628,139.262,1.03478,1.18612,0.67516,0.94284,1.32772,0.61504,down,up,up,up,down,up,up
2022/11/8,USD,42887,12694,30193,EUR,232317,124718,107599,JPY,37201,112459,-75258,GBP,36630,76365,-39735,AUD,33288,79971,-46683,CHF,4865,22019,-17154,CAD,39586,58050,-18464,NZD,18085,24452,-6367,145.666,1.00707,1.15382,0.65047,0.98502,1.34254,0.59503,down,up,up,up,down,up,up
2022/11/1,USD,42304,12516,29788,EUR,239770,133980,105790,JPY,40460,118080,-77620,GBP,34979,79815,-44836,AUD,34148,84680,-50532,CHF,6612,21396,-14784,CAD,38522,56171,-17649,NZD,21115,24962,-3847,148.227,0.98762,1.14803,0.63936,0.99693,1.36295,0.58396,down,up,up,up,down,down,up
2022/10/25,USD,44998,14900,30098,EUR,226734,151825,74909,JPY,37579,140197,-102618,GBP,43511,91316,-47805,AUD,32159,83605,-51446,CHF,5538,16838,-11300,CAD,35607,53762,-18155,NZD,15639,28523,-12884,147.912,0.99612,1.1466,0.63931,0.99422,1.36067,0.57518,down,up,up,up,down,down,up
2022/10/18,USD,44956,12266,32690,EUR,202703,154553,48150,JPY,30583,124919,-94336,GBP,40328,91539,-51211,AUD,33046,68405,-35359,CHF,7052,14138,-7086,CAD,35384,55957,-20573,NZD,10328,28773,-18445,149.145,0.98573,1.13198,0.63068,0.99351,1.37314,0.56818,down,up,up,up,down,down,up
2022/10/11,USD,45079,12293,32786,EUR,196136,158637,37499,JPY,30149,107542,-77393,GBP,48979,88149,-39170,AUD,29325,60596,-31271,CHF,5501,11391,-5890,CAD,32476,58148,-25672,NZD,11894,30936,-19042,145.842,0.97048,1.09634,0.62698,0.99689,1.37946,0.55819,down,up,up,up,down,down,up
2022/10/4,USD,44449,12752,31697,EUR,199391,155709,43682,JPY,26962,108585,-81623,GBP,42078,91617,-49539,AUD,36248,64012,-27764,CHF,7816,14668,-6852,CAD,36246,57653,-21407,NZD,14966,28944,-13978,144.039,0.9985,1.14711,0.64906,0.97893,1.35049,0.57297,down,up,up,up,down,up,up
2022/9/27,USD,47424,16862,30562,EUR,208736,174939,33797,JPY,22706,105262,-82556,GBP,59831,106255,-46424,AUD,39006,73659,-34653,CHF,7681,13411,-5730,CAD,33677,51343,-17666,NZD,12287,23758,-11471,144.744,0.95924,1.07308,0.64334,0.98813,1.37228,0.56294,down,up,up,up,down,down,up
2022/9/20,USD,45704,17773,27931,EUR,206564,173115,33449,JPY,34767,116047,-81280,GBP,41289,96132,-54843,AUD,38797,79353,-40556,CHF,8167,14907,-6740,CAD,47913,45857,2056,NZD,11646,24235,-12589,143.716,0.99704,1.13796,0.66879,0.96394,1.3361,0.5887,down,up,up,up,down,down,up
2022/9/13,USD,48984,13315,35669,EUR,207778,219615,-11837,JPY,39323,120015,-80692,GBP,41129,109215,-68086,AUD,29218,87068,-57850,CHF,7704,15009,-7305,CAD,48102,35677,12425,NZD,17949,23250,-5301,144.545,0.99708,1.14892,0.67269,0.96106,1.31718,0.59952,up,up,up,down,up,up,down
2022/9/6,USD,52607,16500,36107,EUR,205277,241626,-36349,JPY,56002,114191,-58189,GBP,52731,103163,-50432,AUD,33305,89805,-56500,CHF,10882,14919,-4037,CAD,57185,39275,17910,NZD,17165,19911,-2746,142.785,0.99031,1.15176,0.67337,0.98074,1.31518,0.60371,up,down,down,down,up,up,down
2022/8/30,USD,51672,16157,35515,EUR,202258,249934,-47676,JPY,54513,96044,-41531,GBP,58477,87647,-29170,AUD,31304,88697,-57393,CHF,11915,14177,-2262,CAD,58704,34525,24179,NZD,16407,19531,-3124,138.784,1.0013,1.16548,0.68525,0.973,1.30908,0.61275,up,down,down,down,up,up,down
2022/8/23,USD,49311,14212,35099,EUR,210825,254934,-44109,JPY,56734,95541,-38807,GBP,58783,86749,-27966,AUD,32342,92370,-60028,CHF,9541,11946,-2405,CAD,53617,30390,23227,NZD,16789,18263,-1474,136.771,0.99683,1.18313,0.6927,0.96329,1.29479,0.62008,up,down,down,down,up,up,down
2022/8/16,USD,50782,12821,37961,EUR,199226,242010,-42784,JPY,51308,80199,-28891,GBP,44084,77193,-33109,AUD,28835,88083,-59248,CHF,7773,12869,-5096,CAD,51843,24976,26867,NZD,18412,16643,1769,134.152,1.01702,1.20908,0.7018,0.94898,1.28387,0.63441,up,down,down,down,up,up,down
2022/8/9,USD,50738,12101,38637,EUR,200088,234624,-34536,JPY,52333,77365,-25032,GBP,42219,76687,-34468,AUD,25644,83232,-57588,CHF,8635,18417,-9782,CAD,46898,25675,21223,NZD,18224,18500,-276,135.113,1.02118,1.20745,0.69598,0.95319,1.28826,0.62809,up,down,down,down,up,up,down
2022/8/2,USD,47918,8571,39347,EUR,191692,230503,-38811,JPY,50433,93186,-42753,GBP,29305,85714,-56409,AUD,30835,86785,-55950,CHF,8170,21478,-13308,CAD,48342,28065,20277,NZD,16521,18094,-1573,133.152,1.0165,1.21615,0.69185,0.95724,1.28797,0.62492,up,down,down,down,up,up,down
2022/7/26,USD,51337,10802,40535,EUR,198041,239625,-41584,JPY,43812,105293,-61481,GBP,34606,88596,-53990,AUD,30024,77409,-47385,CHF,8138,19437,-11299,CAD,46414,30645,15769,NZD,17311,21497,-4186,136.837,1.0115,1.20217,0.69368,0.96211,1.28881,0.62318,up,down,down,down,up,up,down
2022/7/19,USD,50234,11165,39069,EUR,195875,238620,-42745,JPY,42880,102105,-59225,GBP,31943,89193,-57250,AUD,30578,73726,-43148,CHF,6948,17860,-10912,CAD,42040,35373,6667,NZD,15791,19462,-3671,138.175,1.02233,1.19887,0.68947,0.96786,1.28687,0.62256,up,down,down,down,down,up,down
2022/7/12,USD,51109,12755,38354,EUR,197240,222484,-25244,JPY,35533,95531,-59998,GBP,33850,92939,-59089,AUD,30527,72127,-41600,CHF,7017,15741,-8724,CAD,41613,38108,3505,NZD,14926,20209,-5283,136.864,1.00349,1.18832,0.67527,0.98262,1.30205,0.61277,up,down,down,down,down,up,down
2022/7/5,USD,52927,13676,39251,EUR,197138,213990,-16852,JPY,38660,93105,-54445,GBP,39618,95826,-56208,AUD,27622,75243,-47621,CHF,3218,13353,-10135,CAD,45365,41072,4293,NZD,13634,20690,-7056,135.825,1.02673,1.19483,0.68013,0.96766,1.3031,0.61694,up,down,down,up,up,up,down
2022/6/28,USD,54646,11417,43229,EUR,189414,200010,-10596,JPY,36462,89032,-52570,GBP,35184,88302,-53118,AUD,28887,71867,-42980,CHF,4523,13114,-8591,CAD,45893,36796,9097,NZD,11720,17031,-5311,136.071,1.05173,1.21822,0.69085,0.95662,1.28672,0.62403,up,down,down,up,up,up,down
2022/6/21,USD,51606,6596,45010,EUR,195554,211159,-15605,JPY,35864,94318,-58454,GBP,28470,91717,-63247,AUD,31745,72351,-40606,CHF,3068,10225,-7157,CAD,42260,38155,4105,NZD,14652,20075,-5423,136.61,1.05321,1.22688,0.69638,0.96507,1.29215,0.63211,down,down,down,up,down,down,up
2022/6/14,USD,53133,8657,44476,EUR,206986,213004,-6018,JPY,32441,102196,-69755,GBP,29343,94939,-65596,AUD,31660,74914,-43254,CHF,4291,11099,-6808,CAD,56550,33348,23202,NZD,14894,21732,-6838,135.396,1.04142,1.19947,0.68699,1.0015,1.2952,0.62147,down,down,up,up,down,down,up
2022/6/7,USD,55460,17522,37938,EUR,230248,179705,50543,JPY,18466,110112,-91646,GBP,34618,105428,-70810,AUD,31720,79616,-47896,CHF,2609,18741,-16132,CAD,39288,40350,-1062,NZD,12310,32081,-19771,132.529,1.07043,1.25884,0.72318,0.97179,1.2528,0.64922,up,down,down,down,down,up,down
2022/5/31,USD,54859,17321,37538,EUR,236553,184281,52272,JPY,15201,109640,-94439,GBP,30788,104893,-74105,AUD,32897,81579,-48682,CHF,2641,23099,-20458,CAD,30520,37527,-7007,NZD,9179,27903,-18724,128.656,1.07327,1.26005,0.71718,0.95912,1.26424,0.65068,up,down,down,down,up,up,down
2022/5/24,USD,53675,15636,38039,EUR,237072,198142,38930,JPY,16567,116011,-99444,GBP,25936,106308,-80372,AUD,36579,82025,-45446,CHF,1355,21028,-19673,CAD,28999,41686,-12687,NZD,10749,30070,-19321,126.774,1.07343,1.25293,0.71038,0.9593,1.28168,0.64564,up,down,down,down,up,up,down
2022/5/17,USD,53519,17306,36213,EUR,230770,210431,20339,JPY,12113,114422,-102309,GBP,26613,105854,-79241,AUD,41473,86115,-44642,CHF,5240,21832,-16592,CAD,36069,50565,-14496,NZD,14998,32765,-17767,129.338,1.05454,1.249,0.70258,0.99277,1.28084,0.63554,up,down,down,down,down,up,down
2022/5/10,USD,49864,15088,34776,EUR,228230,211701,16529,JPY,11196,121650,-110454,GBP,29469,109067,-79598,AUD,36869,78583,-41714,CHF,4727,20490,-15763,CAD,38679,44086,-5407,NZD,15203,28199,-12996,130.429,1.05247,1.23095,0.69346,0.99558,1.30178,0.62879,up,down,down,down,down,up,down
2022/5/3,USD,46264,13193,33071,EUR,208449,214827,-6378,JPY,18585,119379,-100794,GBP,33536,107349,-73813,AUD,46995,75511,-28516,CHF,4357,18264,-13907,CAD,44670,35641,9029,NZD,17427,24037,-6610,130.13,1.05191,1.2495,0.70953,0.97769,1.28341,0.64325,up,down,down,down,down,up,down
2022/4/26,USD,49673,15794,33879,EUR,222993,200792,22201,JPY,14269,109804,-95535,GBP,40436,110057,-69621,AUD,47105,74756,-27651,CHF,4455,17324,-12869,CAD,48787,27906,20881,NZD,22085,22019,66,127.213,1.06369,1.25723,0.71215,0.96241,1.28243,0.65616,up,down,down,down,up,up,down
2022/4/19,USD,46685,14105,32580,EUR,221003,189702,31301,JPY,12723,119910,-107187,GBP,36811,95725,-58914,AUD,39201,68038,-28837,CHF,2900,14350,-11450,CAD,44063,22837,21226,NZD,19081,18716,365,128.892,1.07863,1.2996,0.73654,0.95124,1.26086,0.67344,up,down,down,down,up,up,down
2022/4/12,USD,44303,14666,29637,EUR,221645,182585,39060,JPY,9925,121752,-111827,GBP,35514,88568,-53054,AUD,39770,68485,-28715,CHF,1642,15584,-13942,CAD,37724,25566,12158,NZD,16295,16584,-289,125.323,1.08267,1.29997,0.74535,0.93274,1.2641,0.68451,up,down,down,down,up,down,down
2022/4/5,USD,41038,9186,31852,EUR,210914,183544,27370,JPY,14583,118412,-103829,GBP,35873,77631,-41758,AUD,34871,72384,-37513,CHF,1860,14253,-12393,CAD,37325,30402,6923,NZD,15428,16997,-1569,123.594,1.0904,1.30692,0.75765,0.92941,1.24845,0.69454,up,down,down,down,up,up,down
2022/3/29,USD,44970,14029,30941,EUR,200043,178669,21374,JPY,15274,117405,-102131,GBP,30624,70694,-40070,AUD,33960,83566,-49606,CHF,3292,14871,-11579,CAD,32429,33964,-1535,NZD,15504,16371,-867,122.868,1.10853,1.3092,0.75069,0.93089,1.24887,0.69336,up,down,down,down,up,up,down
2022/3/22,USD,43561,13926,29635,EUR,207051,183208,23843,JPY,36676,115158,-78482,GBP,32753,69997,-37244,AUD,23747,74936,-51189,CHF,6012,14436,-8424,CAD,29314,34254,-4940,NZD,17156,14636,2520,120.765,1.10236,1.32607,0.74666,0.93271,1.25668,0.69611,up,down,down,down,up,up,down
2022/3/15,USD,39767,11387,28380,EUR,202040,183246,18794,JPY,34016,96356,-62340,GBP,32442,61503,-29061,AUD,24281,69137,-44856,CHF,5808,11037,-5229,CAD,47406,29666,17740,NZD,21493,17840,3653,118.282,1.09539,1.30415,0.71937,0.94101,1.27636,0.67691,up,down,down,down,up,up,down
2022/3/8,USD,46031,11987,34044,EUR,242683,183839,58844,JPY,15548,71404,-55856,GBP,50982,63508,-12526,AUD,19521,97716,-78195,CHF,4856,14566,-9710,CAD,48492,40846,7646,NZD,15775,28154,-12379,115.646,1.08963,1.31006,0.7263,0.92776,1.28827,0.68018,up,down,down,down,up,down,down
2022/3/1,USD,43761,8987,34774,EUR,228385,163446,64939,JPY,14665,83397,-68732,GBP,47679,48016,-337,AUD,12720,91056,-78336,CHF,1651,16899,-15248,CAD,50881,36741,14140,NZD,10485,24657,-14172,114.875,1.11223,1.33167,0.72477,0.91818,1.27409,0.67528,up,down,down,down,up,up,down
2022/2/22,USD,43726,7642,36084,EUR,214195,154889,59306,JPY,10976,74163,-63187,GBP,42249,48058,-5809,AUD,11553,95633,-84080,CHF,3785,14772,-10987,CAD,47661,38408,9253,NZD,17343,28894,-11551,115.042,1.13236,1.35772,0.72173,0.92086,1.27685,0.67313,up,down,down,up,up,down,up
2022/2/15,USD,42349,6963,35386,EUR,217899,170318,47581,JPY,10425,76587,-66162,GBP,50151,47914,2237,AUD,11692,98386,-86694,CHF,3652,13367,-9715,CAD,54424,42254,12170,NZD,24923,34256,-9333,115.593,1.13578,1.3533,0.71507,0.92438,1.27166,0.66389,up,down,down,up,up,down,up
2022/2/8,USD,40370,6605,33765,EUR,218973,180131,38842,JPY,15692,74840,-59148,GBP,44709,53254,-8545,AUD,17323,103064,-85741,CHF,1234,10633,-9399,CAD,54762,39876,14886,NZD,17168,27534,-10366,115.525,1.14143,1.35372,0.71449,0.92403,1.27023,0.6647,up,down,down,up,up,down,up
2022/2/1,USD,43897,9326,34571,EUR,213563,183847,29716,JPY,14510,75150,-60640,GBP,29597,53202,-23605,AUD,18835,98664,-79829,CHF,698,8937,-8239,CAD,52386,34122,18264,NZD,19205,30903,-11698,114.67,1.12698,1.35193,0.7127,0.92136,1.26841,0.6636,up,down,down,up,up,down,up
2022/1/25,USD,41772,4911,36861,EUR,213408,181848,31560,JPY,15866,84139,-68273,GBP,36666,44429,-7763,AUD,15121,98394,-83273,CHF,1999,10795,-8796,CAD,53129,40812,12317,NZD,15948,26721,-10773,113.843,1.13006,1.34928,0.71511,0.91798,1.26257,0.6684,up,down,down,up,up,down,up
2022/1/18,USD,42369,5935,36434,EUR,211901,187317,24584,JPY,8002,88881,-80879,GBP,39760,40007,-247,AUD,9051,97505,-88454,CHF,925,11735,-10810,CAD,49792,42300,7492,NZD,11612,19943,-8331,114.603,1.13264,1.35933,0.71833,0.91722,1.25117,0.67679,up,down,down,up,up,up,up
2022/1/11,USD,45872,7980,37892,EUR,204361,198356,6005,JPY,22364,109889,-87525,GBP,30506,59672,-29166,AUD,12383,103869,-91486,CHF,4571,12231,-7660,CAD,44284,51660,-7376,NZD,10960,19564,-8604,115.284,1.13642,1.36348,0.72087,0.92301,1.25709,0.67842,up,down,down,up,up,up,up
2022/1/4,USD,47750,8672,39078,EUR,199073,200627,-1554,JPY,40816,103078,-62262,GBP,25980,65151,-39171,AUD,12632,101998,-89366,CHF,4510,14039,-9529,CAD,41905,52930,-11025,NZD,9417,18262,-8845,116.122,1.12858,1.35273,0.72389,0.9158,1.27051,0.68072,down,down,down,up,up,up,down
2021/12/28,USD,47169,10380,36789,EUR,198617,205251,-6634,JPY,32475,85577,-53102,GBP,23093,73812,-50719,AUD,16885,98626,-81741,CHF,1043,11761,-10718,CAD,42528,52862,-10334,NZD,11231,19652,-8421,114.806,1.13084,1.34263,0.72264,0.91731,1.28172,0.67878,up,up,up,down,up,down,down
2021/12/21,USD,46222,11107,35115,EUR,196595,206757,-10162,JPY,22191,74477,-52286,GBP,20824,78510,-57686,AUD,22958,103312,-80354,CHF,2460,11687,-9227,CAD,45925,55802,-9877,NZD,11050,17186,-6136,114.053,1.1276,1.32489,0.71533,0.92269,1.29122,0.67601,up,up,up,down,up,down,down
2021/12/14,USD,42263,11022,31241,EUR,189530,201409,-11879,JPY,20231,73754,-53523,GBP,29497,80245,-50748,AUD,29254,108157,-78903,CHF,1344,9680,-8336,CAD,38230,51358,-13128,NZD,13539,19400,-5861,113.742,1.1258,1.32297,0.7103,0.92319,1.28603,0.67418,up,up,up,up,up,down,down
2021/12/7,USD,43058,8193,34865,EUR,194869,203168,-8299,JPY,13148,76229,-63081,GBP,48950,87227,-38277,AUD,33380,115172,-81792,CHF,2838,14891,-12053,CAD,41095,50453,-9358,NZD,31881,21173,10708,113.538,1.12658,1.32401,0.71179,0.92479,1.26377,0.67852,up,up,up,up,down,up,down
2021/11/30,USD,42010,6131,35879,EUR,191048,214288,-23240,JPY,14585,93451,-78866,GBP,52099,90998,-38899,AUD,33217,113402,-80185,CHF,3927,18109,-14182,CAD,41242,55317,-14075,NZD,30465,19835,10630,113.139,1.1334,1.32956,0.71245,0.91827,1.27776,0.68204,up,down,up,up,down,down,down
